node_id,word,y_ldt_z,y_ldt_raw_zscore,y_ldt_rt_ms,ldt_accuracy,ldt_obs,ldt_sd,y_naming_z,y_naming_raw_zscore,y_naming_rt_ms,naming_accuracy,naming_obs,length,z_length,log_freq_hal,z_log_freq_hal,lgsubtlwf,z_lgsubtlwf,ortho_n,z_ortho_n,old,z_old,nphon,z_nphon,nsyll,z_nsyll,nmorph,z_nmorph,age_of_acquisition,z_age_of_acquisition,emotional_valence,z_emotional_valence,emotional_arousal,z_emotional_arousal,emotional_dominance,z_emotional_dominance,body_object_interaction,z_body_object_interaction
26,wood,-0.06553431115245054,-0.611,595.424,0.94,27.0,209.152,-0.6354715254183069,-0.631,580.074,1.0,,4,-0.8615340841320809,10.087,0.17206043311115918,3.139,-0.13842732902949015,12,0.9629188784525368,1.45,-0.7168934273419272,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.58,-0.773020080662374,5.82,0.2971590014436006,3.5,-0.7474559107275421,6.37,0.9330302011517426,5.591,1.2321490754326907
27,hard,-0.37379562035423597,-0.661,582.188,1.0,28.0,190.681,-1.4847755278640262,-0.795,556.643,1.0,,4,-0.8615340841320809,12.08,1.4395777547234812,4.196,1.3642623689766362,15,1.4317992032318072,1.15,-1.2008187651096978,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.39,-0.8728054461623665,4.35,-0.7221371281932668,4.5,0.24895067598257278,4.96,-0.4638039125060298,2.75,-0.5049919091122855
28,horse,-0.23199541812141466,-0.638,626.212,1.0,27.0,166.139,-1.0653022095829086,-0.714,572.63,1.0,,5,-0.267059930253647,10.08,0.16760854086264648,3.676,0.6250015903927335,10,0.6503319952663563,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.15,-0.998850118372883,6.05,0.4566407088017495,4.16,-0.08982756349886614,5.71,0.27919295646087033,5.88,1.4088592987813346
29,clean,-1.138283667174663,-0.785,582.829,1.0,27.0,172.494,-0.42314552480687684,-0.59,615.926,1.0,,5,-0.267059930253647,10.498,0.43345010655956046,3.791,0.7884919548872503,3,-0.4437220958852751,1.7,-0.31362231253545175,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.89,-1.1353985132676094,7.09,1.1777753855516417,3.57,-0.6777074496578342,6.11,0.6754579532432174,2.522,-0.6444034347991053
30,blue,-1.1321184409906273,-0.784,573.647,1.0,27.0,225.512,-1.7644244067181043,-0.849,547.111,1.0,,4,-0.8615340841320809,11.396,1.0045642835830761,3.718,0.6847111148168178,6,0.025158228893995518,1.75,-0.23296808957415663,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.53,-1.3244655215833847,6.53,0.7894720980709308,3.69,-0.5581386592526203,5.79,0.3584459558173398,1.4,-1.330454890152665
31,fat,-0.9841530125737704,-0.76,581.061,1.0,28.0,165.625,-0.17456874360325203,-0.542,589.393,1.0,,3,-1.4560082380105148,10.287,0.29925735449724333,3.608,0.5283290270394538,21,2.3695598527903483,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.15,-0.4736639841623967,2.74,-1.838509079700311,3.89,-0.35885734191059715,4.0,-1.414839904783662,4.125,0.3357574234288415
32,fast,-1.4527102025604834,-0.836,522.324,0.97,28.0,92.195,-1.2103053319516899,-0.742,548.821,1.0,,4,-0.8615340841320809,11.252,0.9129825001850961,3.846,0.8666829987759326,13,1.119212320045627,1.3,-0.9588560962258122,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.739,-1.214701619533393,,,,,,,1.609,-1.2026609916064135
33,cat,-1.6993192499219119,-0.876,520.613,0.94,26.0,102.939,-0.4904684030495254,-0.603,600.038,1.0,,3,-1.4560082380105148,10.562,0.4741531214031072,3.529,0.41601825490843747,25,2.994733619162709,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.68,-1.2456876014518117,6.95,1.0806995636814642,4.5,0.24895067598257278,5.48,0.05134058331102143,5.913,1.429037282762322
34,fruit,-0.780700548500592,-0.727,583.545,0.97,27.0,164.859,-0.024386938292728377,-0.513,595.63,1.0,,5,-0.267059930253647,9.281,-0.3405431600747567,3.045,-0.27206293131196474,0,-0.9126024206645457,1.9,0.008994579309728482,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.63,-1.271946908162336,7.0,1.1153695000636703,4.09,-0.15957602456857448,6.12,0.685364578162776,6.0,1.482233785984924
35,dark,-1.0334748220460561,-0.768,556.455,1.0,26.0,184.755,-1.6349573331745493,-0.824,555.423,1.0,,4,-0.8615340841320809,11.174,0.8633757008445228,3.655,0.5951468281806908,11,0.8066254368594465,1.5,-0.636239204380632,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.74,-1.2141764333991825,5.08,-0.21595605701305365,4.09,-0.15957602456857448,4.61,-0.8105357846905829,2.04,-0.9391242917335221
36,warm,-0.9163355245493776,-0.749,591.529,0.97,27.0,219.511,-0.8685122577967056,-0.676,557.296,1.0,,4,-0.8615340841320809,9.953,0.08683849578248304,3.425,0.2681660991916567,11,0.8066254368594465,1.3,-0.9588560962258122,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.65,-0.7362570512676399,7.5,1.462068863885734,3.35,-0.8969168987340592,6.33,0.8934037014735079,2.542,-0.632174353598507
37,loud,-1.0458052744141275,-0.77,551.333,1.0,28.0,168.703,-1.9871077732130187,-0.892,536.357,1.0,,4,-0.8615340841320809,9.387,-0.27312879174013255,3.308,0.10183242401027846,7,0.18145167048708571,1.7,-0.31362231253545175,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.538,-0.7950778982992143,,,,,,,2.12,-0.8902079669311291
38,home,-1.119787988622556,-0.782,569.471,0.97,28.0,166.186,-2.018179870863472,-0.898,534.107,1.0,,4,-0.8615340841320809,12.157,1.4885485694571234,4.596,1.93292450634887,13,1.119212320045627,1.35,-0.8782018732645172,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.867,-1.1474777943544507,7.48,1.4482008893328517,3.78,-0.46846206644871013,6.77,1.3292951979340888,5.435,1.1367622420680241
39,drink,-0.7868657746846277,-0.728,560.182,1.0,26.0,124.236,-0.8736909407384478,-0.677,560.231,1.0,,5,-0.267059930253647,9.897,0.0512233577943802,4.101,1.2292051113507312,5,-0.13113521269909467,1.75,-0.23296808957415663,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,3.47,-1.3559766896360137,6.67,0.8865479199411084,5.19,0.9364712208125524,5.87,0.4376989551738092,6.074,1.5274813864271373
40,big,-1.7856324164984119,-0.89,534.5,0.94,28.0,133.634,-0.5888633789426271,-0.622,609.786,1.0,,3,-1.4560082380105148,12.093,1.4478455546135767,4.542,1.856155117803618,19,2.056972969604168,1.1,-1.2814729880709925,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,2.89,-1.6605846474780956,5.64,0.17234723046765726,4.33,0.07956155624185332,5.61,0.18012670726528401,2.654,-0.563691498875157
41,blood,-0.7868657746846277,-0.728,571.97,1.0,28.0,116.063,-0.6458288913017912,-0.633,573.071,1.0,,5,-0.267059930253647,10.855,0.6604966112337202,3.977,1.0529198487653386,4,-0.2874286542921849,1.7,-0.31362231253545175,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.89,-0.6102123790571234,3.48,-1.3253940212436572,5.76,1.5044229752373173,3.94,-1.4742796543010142,5.32,1.066445025164585
42,girl,-1.1752750242788774,-0.791,555.781,0.97,26.0,235.547,-1.1222677219420727,-0.725,571.192,1.0,,4,-0.8615340841320809,10.605,0.5015004595011159,4.454,1.7310494475817266,4,-0.2874286542921849,1.85,-0.07165964365156631,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.0,-1.077628038504456,7.15,1.2193793092102898,5.23,0.9763274842809571,5.27,-0.15669853999971145,5.52,1.1887358371705665
43,sun,-1.5821799524252333,-0.857,550.6,0.97,25.0,147.467,0.5193747705902019,-0.408,611.52,1.0,,3,-1.4560082380105148,11.213,0.8881791005148089,3.551,0.44729467246391064,21,2.3695598527903483,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.4,-1.3927397190307478,6.92,1.0598976018521402,4.64,0.38844759812198854,4.98,-0.443990662666912,2.087,-0.9103859509121162
44,life,-1.656162666633662,-0.869,519.559,0.97,28.0,93.536,-1.2310200637186588,-0.746,553.214,1.0,,4,-0.8615340841320809,12.299,1.5788583836412422,4.609,1.9514060258134673,12,0.9629188784525368,1.45,-0.7168934273419272,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.89,-0.08502624484663719,6.68,0.8934819072175495,5.59,1.335033855496598,5.89,0.4575122050129261,3.44,-0.08308860769164726
45,movie,-0.4046217512744145,-0.666,587.176,1.0,26.0,358.428,-0.692437037777471,-0.642,605.885,1.0,,5,-0.267059930253647,11.023,0.7673420251980299,3.797,0.797021886947834,1,-0.7563089790714554,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,3.56,-1.3087099375570699,7.24,1.281785194698261,4.39,0.13934595144445983,5.68,0.2494730817021941,2.826,-0.4585214005500123
46,friend,-0.5772480844274136,-0.694,592.806,1.0,27.0,210.707,-0.5215405006999786,-0.609,599.667,1.0,,6,0.3274142236247869,11.303,0.9454177151385474,4.33,1.5547641849963347,0,-0.9126024206645457,1.85,-0.07165964365156631,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,3.57,-1.3034580762149652,6.79,0.9697557672584037,4.29,0.03970529277344869,6.31,0.8735904516343902,5.0,0.8707797259550133
47,dirty,-0.4909349178509144,-0.68,582.824,0.97,27.0,138.647,0.06882935465863113,-0.495,640.63,1.0,,5,-0.267059930253647,9.554,-0.16691936238275296,3.53,0.4174399102518679,1,-0.7563089790714554,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,4.55,-0.7887756646886888,3.17,-1.5403476268133365,5.05,0.7969742986731357,5.05,-0.37464428823000195,1.81,-1.0797587255404015
48,party,-1.2122663813830916,-0.797,539.71,0.94,28.0,139.052,-1.3087003078447916,-0.761,558.036,1.0,,5,-0.267059930253647,11.138,0.840480254995028,4.075,1.1922420724215363,11,0.8066254368594465,1.5,-0.636239204380632,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.58,-0.773020080662374,7.18,1.2401812710396132,6.08,1.8232730829845543,5.92,0.4872320797716024,3.5,-0.04640136408985259
49,mean,-0.15801270391298616,-0.626,634.0,1.0,22.0,200.208,-1.1895906001847212,-0.738,544.955,1.0,,4,-0.8615340841320809,11.93,1.3441800636839185,4.802,2.225785507095569,10,0.6503319952663563,1.35,-0.8782018732645172,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.0,-1.077628038504456,2.43,-2.0534626852699907,4.81,0.557836717862708,4.17,-1.2464272811511647,,
50,soft,0.5263274025149768,-0.515,593.812,0.97,27.0,204.203,0.24490457467786547,-0.461,628.852,1.0,,4,-0.8615340841320809,10.009,0.12245363377058702,3.213,-0.03322483361562659,5,-0.13113521269909467,1.65,-0.3942765354967469,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.95,-1.1038873452149802,7.13,1.205511334657407,3.04,-1.205802940614195,6.1,0.6655513283236582,2.333,-0.7599682521447582
51,smart,-1.0704661791502703,-0.774,590.212,0.97,27.0,344.088,0.5659829170658813,-0.399,652.333,1.0,,5,-0.267059930253647,9.786,-0.019370933574896543,3.691,0.6463264205441919,2,-0.6000155374783653,1.9,0.008994579309728482,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,5.5,-0.28984883718872667,7.73,1.6215505712438836,3.81,-0.43856986884740645,6.81,1.3689216976123235,,
52,help,-0.182673608649129,-0.63,601.97,0.94,27.0,255.266,-1.158518502534268,-0.732,576.074,1.0,,4,-0.8615340841320809,12.723,1.84851585697974,4.672,2.040970312449594,7,0.18145167048708571,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.65,-1.2614431854781263,6.95,1.0806995636814642,4.29,0.03970529277344869,6.89,1.448174696968793,2.542,-0.632174353598507
53,stop,-0.14568225154491476,-0.624,608.781,1.0,27.0,196.86,0.5763402829493657,-0.397,642.481,1.0,,4,-0.8615340841320809,11.478,1.0567150213513699,4.557,1.8774799479550777,6,0.025158228893995518,1.5,-0.636239204380632,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,2.89,-1.6605846474780956,4.73,-0.45864561168849793,4.14,-0.1097556952330689,5.06,-0.3647376633104435,1.5,-1.2693094841496737
54,person,-0.6882221557400564,-0.712,614.606,1.0,28.0,180.499,-1.7488883578928776,-0.846,547.107,1.0,,6,0.3274142236247869,12.028,1.4065065551630997,4.036,1.1367975140277427,1,-0.7563089790714554,1.85,-0.07165964365156631,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,4.67,-0.7257533285834303,6.1,0.49131064518395573,3.71,-0.538210527518418,6.0,0.5664850791280718,6.12,1.5556082731885132
55,smell,0.15024860528879924,-0.576,623.97,0.97,25.0,230.545,1.6172555542395461,-0.196,675.56,1.0,,5,-0.267059930253647,9.179,-0.40541358998165944,3.627,0.5553404785646344,5,-0.13113521269909467,1.6,-0.4749307584580417,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.22,-0.9620870889781492,6.39,0.6923962762007526,5.24,0.986291550148058,5.44,0.01171408363278672,2.32,-0.7679171549251472
56,ocean,-0.7313787390283063,-0.719,588.061,0.97,28.0,220.021,-1.106731673116846,-0.722,559.321,1.0,,5,-0.267059930253647,9.31,-0.32209960647377467,3.189,-0.06734456185796062,0,-0.9126024206645457,1.95,0.08964880227102363,3,-0.9603338173392856,2,0.5037522514300279,1,-0.6133818164857131,4.74,-0.6889902991886961,7.39,1.3857950038448799,3.5,-0.7474559107275421,5.88,0.44760558009336765,5.217,1.0034652569815037
57,color,-1.1074575362544845,-0.78,568.059,1.0,27.0,156.176,-0.4179668418651346,-0.589,565.481,1.0,,5,-0.267059930253647,11.223,0.8945389465841139,3.304,0.09614580263655613,1,-0.7563089790714554,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,4.0,-1.077628038504456,7.05,1.1500394364458766,3.18,-1.0663060184747788,5.95,0.5169519545302786,2.478,-0.6713074134404211
58,math,0.6126405690914767,-0.501,687.5,0.94,26.0,450.656,0.07918672054211552,-0.493,610.808,1.0,,4,-0.8615340841320809,9.82,0.002252543060738089,2.923,-0.44550488321049575,12,0.9629188784525368,1.35,-0.8782018732645172,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.56,-0.2583376691360977,4.45,-0.6527972554288537,4.96,0.7072977058692256,5.79,0.3584459558173398,1.76,-1.110331428541897
59,hurt,-1.5143624644008407,-0.846,562.656,0.97,27.0,138.636,-1.5779918208153851,-0.813,529.852,1.0,,4,-0.8615340841320809,10.241,0.2700020625784434,4.099,1.2263618006638703,6,0.025158228893995518,1.65,-0.3942765354967469,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.0,-1.077628038504456,2.45,-2.039594710717108,4.72,0.4681601250587978,3.73,-1.682318777611746,2.08,-0.9146661293323256
60,play,-2.2233634755649465,-0.961,537.909,1.0,26.0,148.947,-0.8426188430879946,-0.671,566.077,0.963,,4,-0.8615340841320809,11.915,1.3346402945799618,4.257,1.4509833449259018,6,0.025158228893995518,1.45,-0.7168934273419272,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.1,-1.0251094250834076,7.55,1.4967388002679403,3.81,-0.43856986884740645,6.29,0.8537772017952733,2.84,-0.44996104370959367
61,fight,-0.5649176320593422,-0.692,566.029,0.97,26.0,95.463,-0.04510167005969716,-0.517,581.269,0.963,,5,-0.267059930253647,10.604,0.5008644748941846,4.011,1.1012561304419788,9,0.4940385536732661,1.5,-0.636239204380632,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.47,-0.3056044212150414,3.54,-1.2837900975850094,6.33,2.072374729662083,4.68,-0.7411894102536728,2.5,-0.6578554241197632
62,metal,-0.5094305964030216,-0.683,585.364,0.97,27.0,147.675,-0.48528972010778315,-0.602,595.111,1.0,,5,-0.267059930253647,10.244,0.27191001639923473,2.997,-0.3403023877966328,2,-0.6000155374783653,1.75,-0.23296808957415663,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,5.61,-0.232078362425573,5.05,-0.23675801884237765,3.48,-0.7673840424617444,6.54,1.10144282478424,5.13,0.9502687537589016
63,children,0.26122267660144133,-0.558,636.576,1.0,26.0,315.095,0.7731302347355691,-0.359,613.385,0.963,,8,1.5163625313816547,11.473,1.0535350983167184,3.951,1.0159568098361438,0,-0.9126024206645457,3.45,2.5092754911098765,7,1.6393024756646046,2,0.5037522514300279,2,1.2404160104448765,4.095,-1.02773535575446,6.36,0.6715943143714292,5.09,0.8368305621415404,5.95,0.5169519545302786,5.52,1.1887358371705665
64,sick,-1.3109100003276624,-0.813,565.156,0.97,27.0,161.225,0.6695565759007251,-0.379,633.889,0.964,,4,-0.8615340841320809,10.004,0.11927371073593443,3.926,0.9804154262503794,16,1.5880926448248973,1.15,-1.2008187651096978,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.05,-1.0513687317939318,2.29,-2.1505385071401686,4.67,0.4183397957232922,2.84,-2.564008395452468,2.625,-0.5814236666160244
65,wet,-1.1814402504629131,-0.792,530.029,0.97,27.0,101.899,-1.7903178214268152,-0.854,537.556,1.0,,3,-1.4560082380105148,9.709,-0.06834174830853866,3.301,0.09188083660626485,18,1.9006795280110778,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,2.47,-1.8811628238465,5.64,0.17234723046765726,5.0,0.7471539693376302,6.11,0.6754579532432174,4.036,0.28133801208617926
66,words,-0.7190482866602349,-0.717,598.455,1.0,26.0,169.338,-1.5728131378736436,-0.812,551.692,1.0,,5,-0.267059930253647,11.505,1.0738866057384917,3.794,0.7927569209175421,9,0.4940385536732661,1.45,-0.7168934273419272,4,-0.3104247440883131,1,-0.8281434787069444,2,1.2404160104448765,4.42,-0.8570498621360518,,,,,,,,
67,change,-0.2011692872012361,-0.633,629.939,0.97,26.0,223.034,0.04811462289166236,-0.499,596.385,1.0,,6,0.3274142236247869,11.965,1.3664395249264831,4.088,1.2107235918861337,2,-0.6000155374783653,1.8,-0.15231386661286148,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.26,-0.9410796436097297,5.09,-0.20902206973661253,4.05,-0.1994322880369791,5.81,0.3782592056564567,2.96,-0.3765865565060043
68,doctor,-0.5155958225870573,-0.684,605.647,1.0,27.0,186.077,-1.6712081137667447,-0.831,539.704,1.0,,6,0.3274142236247869,10.371,0.3526800614793982,4.129,1.2690114609667869,0,-0.9126024206645457,2.1,0.3316114711549091,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.6,-0.7625163579781645,5.93,0.37343286148445415,4.05,-0.1994322880369791,4.69,-0.7312827853341135,5.68,1.2865684867753524
69,crazy,-1.3663970359839837,-0.822,546.706,1.0,26.0,190.805,-1.106731673116846,-0.722,564.0,1.0,,5,-0.267059930253647,9.771,-0.028910702678852037,4.143,1.2889146357748154,1,-0.7563089790714554,1.95,0.08964880227102363,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,5.22,-0.43690095476766294,5.14,-0.1743521333544063,5.9,1.643919897376734,4.19,-1.2266140313120468,,
70,boring,0.563318759619191,-0.509,671.147,1.0,27.0,352.08,-0.7597599160201195,-0.655,596.481,1.0,,6,0.3274142236247869,9.45,-0.23306176150351698,3.146,-0.1284757416254759,10,0.6503319952663563,1.75,-0.23296808957415663,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,5.26,-0.41589350939924347,2.71,-1.859311041529635,2.85,-1.3951201920891168,6.05,0.6160182037258649,,
71,study,-0.7313787390283063,-0.719,594.333,1.0,25.0,158.353,1.1356380406575224,-0.289,661.6,1.0,,5,-0.267059930253647,10.838,0.6496848729159023,3.398,0.22978140491903137,1,-0.7563089790714554,1.85,-0.07165964365156631,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,6.58,0.27735218775859855,5.78,0.2694230523378355,2.55,-1.6940421681021514,5.33,-0.09725879048235896,2.28,-0.7923753173263437
72,up,-0.7991962270526991,-0.73,624.207,0.91,26.0,210.969,-2.121753529698316,-0.918,540.231,1.0,,2,-2.0504823918889485,13.744,2.4978561406556956,5.272,2.8939635185079444,6,0.025158228893995518,1.75,-0.23296808957415663,2,-1.6102428905902582,1,-0.8281434787069444,1,-0.6133818164857131,2.918,-1.6458794357202022,,,,,,,1.654,-1.1751455589050677
73,boat,-1.3417361312478409,-0.818,549.778,1.0,28.0,184.41,-0.45421762245733,-0.596,617.036,1.0,,4,-0.8615340841320809,9.671,-0.09250916337189467,3.689,0.6434831098573309,11,0.8066254368594465,1.25,-1.0395103191871073,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.84,-1.161657819978134,6.36,0.6715943143714292,4.05,-0.1994322880369791,5.59,0.16031345742616623,5.13,0.9502687537589016
74,gross,-0.7128830604761992,-0.716,563.727,0.97,27.0,143.69,0.027399891124693574,-0.503,613.741,1.0,,5,-0.267059930253647,9.026,-0.5027192348420136,2.892,-0.489576198856844,6,0.025158228893995518,1.75,-0.23296808957415663,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.21,-0.4421528161097677,3.2,-1.5195456649840127,5.0,0.7471539693376302,4.62,-0.8006291597710244,1.522,-1.2558574948290155
75,angry,-1.3047447741436273,-0.812,559.97,0.97,28.0,130.784,-0.1952834753702208,-0.546,624.893,1.0,,5,-0.267059930253647,9.506,-0.197446623515413,3.478,0.34351383239347816,0,-0.9126024206645457,2.0,0.1703030252323188,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.45,-0.8412942781097371,2.53,-1.984122812505578,6.2,1.9428418733897683,4.11,-1.3058670306685163,2.13,-0.8840934263308302
76,annoying,0.9887193663176546,-0.44,631.939,1.0,28.0,151.389,-0.4904684030495254,-0.603,596.714,1.0,,8,1.5163625313816547,9.498,-0.2025345003708569,2.754,-0.6857646362502644,0,-0.9126024206645457,2.95,1.7027332614969257,5,0.33948432916265947,3,1.8356479815670002,2,1.2404160104448765,6.52,0.2458410197059691,3.0,-1.6582254105128382,5.55,1.2951775920281932,3.28,-2.128116898991886,,
77,ball,0.008448403055977957,-0.599,643.903,0.94,27.0,293.904,-0.9151204042723854,-0.685,570.444,1.0,,4,-0.8615340841320809,10.558,0.47160918297538584,3.729,0.7003493235945544,20,2.2132664111972584,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,2.9,-1.655332786135991,6.14,0.5190465942897209,3.48,-0.7673840424617444,5.47,0.04143395839146209,6.609,1.8546093085431394
78,tired,-1.0519705005981632,-0.771,578.727,0.97,26.0,225.25,-0.09170981653537691,-0.526,623.731,1.0,,5,-0.267059930253647,9.856,0.025147988910232854,3.759,0.7429989838974715,9,0.4940385536732661,1.45,-0.7168934273419272,4,-0.3104247440883131,1,-0.8281434787069444,2,1.2404160104448765,4.62,-0.7520126352939546,4.29,-0.7637410518519141,3.67,-0.5780667909868227,5.06,-0.3647376633104435,3.714,0.08444980475654826
79,rain,-1.4527102025604834,-0.836,551.839,1.0,26.0,124.902,-0.8167254283792836,-0.666,584.0,1.0,,4,-0.8615340841320809,9.787,-0.01873494896796535,3.397,0.22835974957560032,12,0.9629188784525368,1.1,-1.2814729880709925,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.6,-1.2877024921886506,6.58,0.824142034453137,3.29,-0.9567012939366661,4.25,-1.1671742817946953,4.958,0.8450986554337572
80,group,0.09476156963247788,-0.585,592.312,0.97,27.0,119.234,-0.7079730866026975,-0.645,558.481,1.0,,5,-0.267059930253647,12.558,1.7435783968362206,3.575,0.48141440070624464,2,-0.6000155374783653,1.9,0.008994579309728482,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.94,-0.0587669381361125,5.78,0.2694230523378355,3.43,-0.81720437179725,4.39,-1.0284815329208743,,
81,flower,-0.5710828582433779,-0.693,603.059,1.0,26.0,214.58,-0.226355573020674,-0.552,617.846,0.963,,6,0.3274142236247869,8.746,-0.6807949247825301,3.065,-0.24362982444335307,4,-0.2874286542921849,1.65,-0.3942765354967469,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.11,-1.545043697951789,7.3,1.3233891183569084,3.67,-0.5780667909868227,6.43,0.9924699506690943,5.917,1.4314830990024412
82,bread,-1.0334748220460561,-0.768,589.5,1.0,29.0,202.534,-0.4697536712825566,-0.599,600.414,1.0,,5,-0.267059930253647,9.112,-0.44802455864599755,3.16,-0.1085725668174474,6,0.025158228893995518,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.58,-1.2982062148728604,6.52,0.7825381107944891,3.85,-0.3987136053790018,6.05,0.6160182037258649,6.231,1.6234796738518331
83,ship,-1.095127083886413,-0.778,558.303,1.0,27.0,174.215,0.05847198877514675,-0.497,645.222,1.0,,4,-0.8615340841320809,10.845,0.6541367651644161,3.703,0.6633862846653589,11,0.8066254368594465,1.45,-0.7168934273419272,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.33,-0.3791304800045093,6.14,0.5190465942897209,3.94,-0.3090370125750916,5.84,0.407979080415133,5.2,0.9930705379609955
84,rich,-0.07786476352052196,-0.613,620.857,0.97,27.0,284.468,-2.023358553805214,-0.899,531.63,1.0,,4,-0.8615340841320809,10.508,0.4398099526288645,3.613,0.5354373037566066,5,-0.13113521269909467,1.85,-0.07165964365156631,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,6.32,0.14080379286387223,6.83,0.9974917163641688,6.81,2.5506498912829376,6.83,1.3887349474514414,3.036,-0.3301160479437311
85,gun,-0.6635612510039136,-0.708,578.406,0.97,27.0,228.061,-0.41278815892339243,-0.588,613.593,1.0,,3,-1.4560082380105148,10.764,0.6026220120030515,4.036,1.1367975140277427,17,1.7443860864179876,1.25,-1.0395103191871073,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.58,-0.24783394645188772,3.66,-1.2005822502677141,7.74,3.4773080169233452,4.71,-0.7114695354949966,6.12,1.5556082731885132
86,long,0.7421103189562266,-0.48,659.469,0.94,27.0,273.215,-0.8736909407384478,-0.677,567.185,1.0,,4,-0.8615340841320809,12.521,1.7200469663797957,4.537,1.8490468410864653,13,1.119212320045627,1.5,-0.636239204380632,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.24,-0.9515833662939392,,,,,,,1.185,-1.4619175130590956
87,fear,-0.4971001440349501,-0.681,588.469,1.0,27.0,183.249,-0.3558226465642283,-0.577,593.852,1.0,,4,-0.8615340841320809,10.45,0.40292284542690043,3.547,0.4416080510901883,13,1.119212320045627,1.25,-1.0395103191871073,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.79,-0.6627309924781719,2.93,-1.706763321447927,6.14,1.883057478187161,3.32,-2.0884903993136517,1.88,-1.0369569413383077
